DSSS_TIME (Time)," DSSS_TAU (Shear_Stress, kPa)"," DSSS_SIGV (Normal_Stress, kPa)"," DSSS_YHV (Shear_Strain, %)"," DSSS_EPSV (Vertical_Strain, %)"
1766.34,-33.7,64.9,-3.255,0.008
1766.44,-35.8,65.7,-3.54,0.019
1766.54,-37.9,66.3,-3.809,0.008
1766.64,-39.6,66.7,-4.066,0.004
1766.74,-41.4,67.2,-4.304,0.004
1766.84,-43.1,67.7,-4.518,0.004
1766.94,-44.6,68.2,-4.693,0
1767.04,-45.8,68.5,-4.822,0.004
1767.14,-46.8,68.6,-4.939,0
1767.23,-47.6,68.8,-5.017,0
1767.33,-48.2,68.8,-5.091,0
1767.43,-48.5,68.9,-5.142,0
1767.53,-48.8,68.8,-5.177,-0.004
1767.63,-48.8,68.9,-5.2,0
1767.73,-48.7,68.9,-5.212,-0.004
1767.83,-48.2,68.8,-5.212,0
1767.93,-47.7,68.7,-5.216,-0.004
1768.03,-46.9,68.6,-5.208,-0.004
1768.13,-46,68.5,-5.196,-0.004
1768.23,-44.8,68.5,-5.173,0
1768.33,-43.5,68.2,-5.15,-0.004
1768.43,-42.1,68,-5.111,-0.004
1768.53,-40.5,67.9,-5.06,-0.004
1768.63,-38.8,67.4,-5.001,0
1768.73,-37,67.1,-4.935,0
1768.83,-35,66.9,-4.857,-0.004
1768.93,-32.8,66.6,-4.768,-0.004
1769.03,-30.5,66.1,-4.666,-0.004
1769.13,-28.2,65.7,-4.549,-0.004
1769.23,-25.7,65.5,-4.405,0
1769.33,-23.1,65.1,-4.245,0
1769.43,-20.5,64.6,-4.058,-0.004
1769.53,-17.7,64.3,-3.844,0.008
1769.63,-15,63.7,-3.614,0
1769.73,-12.1,63,-3.345,0
1769.83,-9.3,62.4,-3.06,0.004
1769.93,-6.3,61.6,-2.737,0.004
1770.03,-3.4,61.1,-2.401,0
1770.13,-0.5,60.5,-2.031,0
1770.22,2.3,60,-1.637,0.004
1770.32,5.1,59.8,-1.201,0.004
1770.42,8,59.4,-0.745,0
1770.52,11,58.8,-0.273,0.015
1770.62,13.7,58.5,0.214,0.008
1770.72,16.5,58.3,0.717,0.012
1770.82,19.3,59.1,1.208,0.008
1770.92,22.2,59.9,1.684,0.008
1771.02,25,60.6,2.125,0.008
1771.12,27.8,61.2,2.522,0.008
1771.22,30.2,61.8,2.881,0.004
1771.32,32.4,62.6,3.22,0.004
1771.42,34.7,63.3,3.532,0
1771.52,36.9,63.9,3.801,0.015
1771.62,38.6,64.5,4.05,0
1771.72,40.3,65.2,4.288,0
1771.82,42,65.7,4.495,-0.004
1771.92,43.4,66,4.655,-0.004
1772.02,44.7,66.5,4.791,-0.004
1772.12,45.6,66.6,4.896,-0.004
1772.22,46.4,66.8,4.982,-0.008
1772.32,47.1,67.1,5.048,-0.004
1772.42,47.5,67.2,5.095,-0.008
1772.52,47.7,67.1,5.13,0
1772.62,47.8,67.2,5.161,-0.012
1772.72,47.5,67.2,5.169,-0.008
1772.82,47.1,67.1,5.177,-0.008
1772.92,46.7,66.9,5.177,-0.008
1773.02,45.9,67,5.173,-0.012
1773.12,45,66.9,5.161,-0.012
1773.22,44,66.8,5.138,-0.012
1773.31,42.7,66.7,5.118,-0.012
1773.41,41.5,66.7,5.087,-0.012
1773.51,40,66.4,5.044,-0.008
1773.61,38.2,66.2,4.994,-0.008
1773.71,36.4,66,4.931,-0.012
1773.81,34.6,65.8,4.857,-0.012
1773.91,32.2,65.4,4.764,-0.008
1774.01,30.1,65.2,4.67,-0.004
1774.11,27.6,64.7,4.561,-0.004
1774.21,25.3,64.3,4.432,-0.008
1774.31,22.7,64,4.284,-0.004
1774.41,20.1,63.5,4.109,0
1774.51,17.5,62.9,3.91,0
1774.61,14.5,62.4,3.684,0
1774.71,11.8,61.8,3.446,0.004
1774.81,9,61.2,3.173,0.004
1774.91,6.3,60.5,2.861,0.004
1775.01,3.5,60.2,2.499,0.004
1775.11,0.6,60.1,2.121,0.008
1775.21,-2.3,59.7,1.707,0.008
1775.31,-5.2,59.5,1.286,0.004
1775.41,-8,59.7,0.83,0.008
1775.51,-10.9,60.4,0.359,0.008
1775.61,-13.7,61,-0.136,0.015
1775.71,-16.5,61.2,-0.632,0.008
1775.81,-19.5,61.5,-1.115,0.012
1775.91,-22.2,61.8,-1.59,0.012
1776.01,-25.1,62.6,-2.043,0.012
1776.11,-27.8,63.3,-2.452,0.008
1776.21,-30.5,63.9,-2.818,0.012
1776.31,-32.9,64.6,-3.15,0.004
1776.4,-35.2,65.3,-3.458,0.004
1776.5,-37.2,65.8,-3.727,0.004
1776.6,-39,66.3,-3.992,0.015
1776.7,-40.8,67,-4.237,0.004
1776.8,-42.4,67.3,-4.463,0.004
1776.9,-44,67.8,-4.647,0.004
1777,-45.3,68.2,-4.795,0
1777.1,-46.4,68.4,-4.912,0
1777.2,-47.3,68.5,-5.005,0
1777.3,-48,68.5,-5.076,0
1777.4,-48.4,68.8,-5.138,0
1777.5,-48.8,68.7,-5.181,0
1777.6,-48.8,68.8,-5.208,0.012
1777.7,-48.8,68.7,-5.224,-0.004
1777.8,-48.4,68.5,-5.228,-0.004
1777.9,-47.9,68.5,-5.228,0
1778,-47.2,68.4,-5.22,-0.004
1778.1,-46.4,68.3,-5.216,0
1778.2,-45.2,68.2,-5.196,-0.004
1778.3,-44.1,68,-5.169,-0.004
1778.4,-42.7,67.9,-5.138,-0.004
1778.5,-41.2,67.5,-5.095,-0.004
1778.6,-39.5,67.3,-5.037,0.004
1778.7,-37.6,67.1,-4.97,-0.004
1778.8,-35.7,66.7,-4.896,-0.004
1778.9,-33.5,66.4,-4.814,-0.004
1779,-31.3,66.1,-4.713,0
1779.1,-29,65.7,-4.596,-0.004
1779.2,-26.5,65.3,-4.467,-0.004
1779.3,-24,65,-4.311,0
1779.39,-21.3,64.6,-4.128,0
1779.49,-18.6,64.1,-3.929,0
1779.59,-15.9,63.6,-3.699,-0.004
1779.69,-13,63,-3.45,0
1779.79,-10.2,62.5,-3.177,0
1779.89,-7.3,61.5,-2.857,0.004
1779.99,-4.4,61,-2.526,0.008
1780.09,-1.5,60.6,-2.156,0.004
1780.19,1.4,59.9,-1.77,0.004
1780.29,4.2,59.4,-1.357,0.004
1780.39,7.1,59.4,-0.893,0.004
1780.49,10,59,-0.425,0.004
1780.59,12.7,58.2,0.055,0.008
1780.69,15.7,58.1,0.55,0.008
1780.79,18.4,58.8,1.056,0.012
1780.89,21.3,59.4,1.54,0.012
1780.99,24,60.1,1.988,0.008
1781.09,26.9,60.9,2.409,0.008
1781.19,29.3,61.6,2.776,0.008
1781.29,31.7,62,3.122,0.004
1781.39,34,62.9,3.442,0.004
1781.49,36.1,63.6,3.727,0.004
1781.59,38,64,3.976,-0.004
1781.69,39.8,64.8,4.222,0.008
1781.79,41.4,65.4,4.44,-0.004
1781.89,43,66,4.627,-0.004
1781.99,44.3,66.1,4.764,-0.008
1782.09,45.3,66.4,4.877,-0.004
1782.19,46.2,66.6,4.974,-0.008
1782.29,46.9,66.7,5.04,-0.004
1782.39,47.3,66.7,5.095,-0.008
1782.48,47.7,67,5.142,-0.008
1782.58,47.8,67.1,5.173,-0.008
1782.68,47.6,66.9,5.181,0
1782.78,47.5,66.9,5.192,-0.008
1782.88,46.9,67,5.192,-0.012
1782.98,46.3,66.9,5.189,-0.015
1783.08,45.3,66.6,5.177,-0.012
1783.18,44.4,66.8,5.165,-0.012
1783.28,43.2,66.6,5.142,-0.008
1783.38,41.9,66.3,5.111,-0.008
1783.48,40.5,66.3,5.079,-0.008
1783.58,38.8,66.2,5.033,-0.012
1783.68,37,66,4.974,-0.004
1783.78,35.2,65.6,4.896,-0.008
1783.88,32.9,65.4,4.807,-0.008
1783.98,30.7,65.1,4.717,-0.012
1784.08,28.3,64.7,4.612,-0.008
1784.18,26,64.3,4.487,-0.008
1784.28,23.6,63.8,4.35,-0.004
1784.38,21,63.4,4.191,0
1784.48,18.3,62.8,3.992,-0.004
1784.58,15.4,62.4,3.773,0.004
1784.68,12.7,61.8,3.544,0.008
1784.78,10,61.2,3.282,0.004
1784.88,7.2,60.7,2.978,0.004
1784.98,4.5,60.1,2.635,0.004
1785.08,1.6,59.9,2.261,0.008
1785.18,-1.3,59.5,1.863,0.008
1785.28,-4.2,59.4,1.435,0.008
1785.38,-7.1,59.4,0.994,0.008
1785.48,-9.9,59.6,0.518,0.012
1785.57,-12.7,60.6,0.031,0.012
1785.67,-15.7,61,-0.468,0.012
1785.77,-18.5,61.2,-0.959,0.008
1785.87,-21.3,61.6,-1.438,0.008
1785.97,-24.1,62.2,-1.898,0.008
1786.07,-27,62.9,-2.331,0.008
1786.17,-29.8,63.5,-2.717,0.012
1786.27,-32.1,64.2,-3.06,0.012
1786.37,-34.5,64.8,-3.376,0.008
1786.47,-36.5,65.4,-3.657,0.004
1786.57,-38.5,65.9,-3.922,0.004
1786.67,-40.2,66.6,-4.171,0.004
1786.77,-42,67,-4.409,0.008
1786.87,-43.5,67.5,-4.608,0
1786.97,-45,67.9,-4.764,0
1787.07,-46.1,68.2,-4.896,0
1787.17,-47.1,68.2,-4.994,0
1787.27,-47.7,68.4,-5.072,0
1787.37,-48.3,68.6,-5.134,-0.004
1787.47,-48.6,68.5,-5.185,-0.004
1787.57,-48.8,68.4,-5.212,-0.004
1787.67,-48.7,68.5,-5.235,-0.004
1787.77,-48.5,68.6,-5.243,0.004
1787.87,-48,68.4,-5.247,-0.004
1787.97,-47.4,68.3,-5.239,-0.004
1788.07,-46.7,68.2,-5.235,-0.008
1788.17,-45.6,68.1,-5.216,-0.008
1788.27,-44.4,67.9,-5.196,-0.004
1788.37,-43,67.8,-5.161,0
1788.47,-41.7,67.6,-5.122,-0.004
1788.57,-40.1,67.3,-5.076,-0.004
1788.66,-38.2,66.9,-5.013,-0.004
1788.76,-36.4,66.8,-4.939,0.004
1788.86,-34.3,66.2,-4.857,-0.004
1788.96,-32.1,66.1,-4.76,0
1789.06,-29.8,65.8,-4.651,-0.004
1789.16,-27.4,65.2,-4.526,-0.004
1789.26,-24.9,64.9,-4.382,0
1789.36,-22.2,64.7,-4.206,0
1789.46,-19.5,64.1,-4.015,-0.004
1789.56,-16.8,63.6,-3.793,0.004
1789.66,-14,63.1,-3.555,0
1789.76,-11,62.5,-3.275,0.012
1789.86,-8.3,61.7,-2.978,0
1789.96,-5.3,60.9,-2.647,0
1790.06,-2.4,60.5,-2.292,0.004
1790.16,0.5,60.1,-1.91,0
1790.26,3.3,59.3,-1.505,0.004
1790.36,6.2,59.1,-1.06,0
1790.46,9.1,59,-0.593,0.004
1790.56,11.9,58.2,-0.117,0.008
1790.66,14.8,57.9,0.382,0.008
1790.76,17.5,58.2,0.893,0.015
1790.86,20.3,59,1.384,0.012
1790.96,23.2,59.7,1.852,0.008
1791.06,25.9,60.5,2.284,0.008
1791.16,28.5,61.1,2.666,0.008
1791.26,31,61.7,3.017,0.008
1791.36,33.2,62.4,3.349,0.008
1791.46,35.5,63.2,3.657,0.004
1791.56,37.4,63.7,3.914,0.004
1791.65,39.1,64.3,4.159,-0.004
1791.75,40.9,65.2,4.386,-0.004
1791.85,42.5,65.5,4.584,-0.004
1791.95,43.8,65.8,4.732,-0.008
1792.05,45,66.2,4.853,-0.004
1792.15,45.9,66.5,4.951,-0.004
1792.25,46.7,66.6,5.029,-0.008
1792.35,47.1,66.6,5.087,-0.008
1792.45,47.6,66.8,5.142,-0.008
1792.55,47.7,66.8,5.173,-0.012
1792.65,47.7,66.7,5.192,-0.008
1792.75,47.4,66.7,5.204,-0.012
1792.85,47.1,66.9,5.212,-0.004
1792.95,46.5,66.6,5.204,-0.012
1793.05,45.8,66.5,5.196,-0.012
1793.15,44.7,66.7,5.181,-0.008
1793.25,43.6,66.4,5.161,-0.012
1793.35,42.3,66.4,5.138,-0.012
1793.45,40.9,66.3,5.107,-0.008
1793.55,39.4,66.1,5.06,-0.012
1793.65,37.6,65.7,5.001,-0.008
1793.75,35.8,65.6,4.939,-0.012
1793.85,33.7,65.5,4.849,0
1793.95,31.5,64.9,4.76,-0.008
1794.05,29.2,64.7,4.662,-0.008
1794.15,26.8,64.3,4.545,-0.008
1794.25,24.3,63.9,4.405,-0.004
1794.35,21.8,63.3,4.253,-0.004
1794.45,19.2,62.9,4.066,-0.004
1794.55,16.4,62.4,3.859,0
1794.65,13.6,61.6,3.629,0.004
1794.74,10.8,61.2,3.388,0.004
1794.84,8,60.6,3.099,0.012
1794.94,5.4,59.9,2.764,0.008
1795.04,2.5,59.7,2.394,0.008
1795.14,-0.4,59.5,2,0.008
1795.24,-3.2,59.3,1.583,0.008
1795.34,-6.2,59.1,1.15,0.004
1795.44,-9,59.2,0.682,0.012
1795.54,-11.8,60.2,0.199,0.008
1795.64,-14.7,60.6,-0.312,0.008
1795.74,-17.5,60.8,-0.799,0.004
1795.84,-20.4,61.3,-1.29,0.012
1795.94,-23.2,61.8,-1.762,0.008
1796.04,-26.1,62.4,-2.203,0.008
1796.14,-28.7,63.1,-2.6,0.004
1796.24,-31.3,64,-2.959,0.012
1796.34,-33.7,64.4,-3.282,0.004
1796.44,-35.9,65,-3.575,0.004
1796.54,-37.8,65.7,-3.851,0.008
1796.64,-39.6,66,-4.105,0.004
1796.74,-41.4,66.6,-4.347,0.004
1796.84,-43,67.2,-4.557,0
1796.94,-44.5,67.6,-4.729,0
1797.04,-45.7,67.8,-4.869,0
1797.14,-46.8,68.1,-4.974,-0.004
1797.24,-47.5,68.2,-5.06,-0.004
1797.34,-48.3,68.2,-5.134,-0.004
1797.44,-48.6,68.2,-5.189,-0.004
1797.54,-48.8,68.5,-5.22,-0.004
1797.64,-48.8,68.4,-5.243,-0.004
1797.74,-48.6,68.3,-5.255,-0.004
1797.83,-48.2,68.2,-5.259,-0.004
1797.93,-47.6,68.2,-5.255,-0.004
1798.03,-47,68.1,-5.251,-0.004
1798.13,-45.8,67.9,-5.239,-0.004
1798.23,-44.8,67.9,-5.216,-0.004
1798.33,-43.5,67.6,-5.189,-0.004
1798.43,-42.1,67.3,-5.15,-0.004
1798.53,-40.6,67.2,-5.107,-0.004
1798.63,-38.7,66.9,-5.048,-0.004
1798.73,-37,66.6,-4.982,-0.004
1798.83,-34.9,66.3,-4.904,-0.004
1798.93,-32.8,66,-4.81,0.004
1799.03,-30.5,65.6,-4.705,-0.004
1799.13,-28.1,65.2,-4.588,-0.004
1799.23,-25.7,64.9,-4.444,0
1799.33,-23.1,64.6,-4.28,-0.004
1799.43,-20.4,64.2,-4.093,-0.004
1799.53,-17.7,63.6,-3.883,-0.004
1799.63,-14.8,63.2,-3.653,0
1799.73,-12.1,62.5,-3.384,0
1799.83,-9.2,61.8,-3.091,0
1799.93,-6.3,61.2,-2.764,0.012
1800.03,-3.5,60.6,-2.421,0
1800.13,-0.5,59.9,-2.043,0
1800.23,2.4,59.3,-1.649,0.004
1800.33,5.3,59.2,-1.212,0
1800.43,8,58.8,-0.748,0
1800.53,11,58.2,-0.277,0
1800.63,13.7,57.8,0.218,0.004
1800.73,16.6,57.8,0.725,0.012
1800.83,19.3,58.6,1.228,0.008
1800.92,22.2,59.2,1.704,0.023
1801.02,25,60.1,2.156,0.008
1801.12,27.8,60.7,2.553,0.008
1801.22,30.2,61.2,2.912,0.004
1801.32,32.4,62,3.263,0.004
1801.42,34.8,62.7,3.571,0.004
1801.52,36.8,63.3,3.84,0
1801.62,38.6,63.9,4.093,-0.004
1801.72,40.3,64.8,4.331,-0.004
1801.82,42,65.2,4.534,-0.004
1801.92,43.5,65.7,4.705,0
1802.02,44.6,66,4.834,-0.004
1802.12,45.6,66.1,4.935,-0.004
1802.22,46.5,66.3,5.025,-0.008
1802.32,47,66.5,5.083,-0.008
1802.42,47.5,66.6,5.142,-0.008
1802.52,47.7,66.7,5.177,-0.012
1802.62,47.7,66.7,5.2,-0.008
1802.72,47.5,66.7,5.216,-0.012
1802.82,47.4,66.6,5.224,-0.012
1802.92,46.6,66.5,5.224,-0.012
1803.02,46.1,66.5,5.212,-0.012
1803.12,45,66.5,5.204,-0.012
1803.22,44,66.3,5.189,-0.008
1803.32,42.7,66.1,5.165,-0.012
1803.42,41.5,66.1,5.134,-0.012
1803.52,39.9,66,5.091,-0.012
1803.62,38.2,65.7,5.029,-0.012
1803.72,36.4,65.5,4.982,-0.012
1803.82,34.5,65.3,4.9,-0.008
1803.91,32.2,64.9,4.807,-0.012
1804.01,30,64.6,4.713,-0.004
1804.11,27.6,64.3,4.6,-0.008
1804.21,25.2,63.9,4.475,-0.004
1804.31,22.6,63.3,4.323,-0.004
1804.41,20,63,4.148,-0.004
1804.51,17.3,62.3,3.949,0
1804.61,14.5,61.8,3.723,0
1804.71,11.7,61.2,3.477,0
1804.81,8.9,60.8,3.208,0.004
1804.91,6.3,59.9,2.889,0.004
1805.01,3.5,59.6,2.53,0.019
1805.11,0.6,59.5,2.144,0.008
1805.21,-2.4,59,1.727,0.008
1805.31,-5.2,58.8,1.298,0.008
1805.41,-8.1,59,0.834,0.004
1805.51,-10.9,59.5,0.363,0.004
1805.61,-13.7,60.3,-0.14,0.008
1805.71,-16.7,60.6,-0.647,0.004
1805.81,-19.6,60.9,-1.134,0.008
1805.91,-22.2,61.2,-1.606,0.008
1806.01,-25.1,62,-2.066,0.015
1806.11,-27.8,62.8,-2.479,0.008
1806.21,-30.5,63.4,-2.854,0.008
1806.31,-32.9,63.9,-3.189,0.004
1806.41,-35.2,64.8,-3.501,0.004
1806.51,-37.3,65.4,-3.77,0.004
1806.61,-39,65.8,-4.035,0.004
1806.71,-40.8,66.3,-4.284,0.004
1806.81,-42.5,67,-4.502,0
1806.91,-44,67.3,-4.69,0
1807,-45.3,67.6,-4.842,0.008
1807.1,-46.4,67.8,-4.959,0
1807.2,-47.3,68,-5.048,-0.004
1807.3,-47.9,68.1,-5.118,-0.004
1807.4,-48.4,68.2,-5.181,-0.008
1807.5,-48.8,68.2,-5.224,-0.004
1807.6,-48.8,68.2,-5.251,-0.004
1807.7,-48.6,68.2,-5.267,-0.004
1807.8,-48.4,68.1,-5.27,-0.004
1807.9,-47.9,68.1,-5.27,-0.004
1808,-47,67.9,-5.27,0.004
1808.1,-46.3,67.9,-5.255,-0.008
1808.2,-45.2,67.8,-5.239,-0.008
1808.3,-44.1,67.6,-5.216,-0.008
1808.4,-42.6,67.4,-5.181,-0.008
1808.5,-41.2,67.2,-5.138,-0.008
1808.6,-39.5,66.8,-5.083,-0.004
1808.7,-37.6,66.5,-5.017,-0.008
1808.8,-35.7,66.3,-4.939,-0.004
1808.9,-33.5,65.9,-4.857,-0.004
1809,-31.3,65.4,-4.756,-0.004
1809.1,-29,65.2,-4.639,-0.004
1809.2,-26.4,64.9,-4.502,-0.004
1809.3,-23.9,64.4,-4.35,-0.004
1809.4,-21.3,64.1,-4.167,-0.004
1809.5,-18.6,63.7,-3.968,-0.004
1809.6,-15.8,63,-3.738,-0.004
1809.7,-13,62.4,-3.489,-0.004
1809.8,-10,61.9,-3.197,-0.004
1809.9,-7.3,61.2,-2.889,0
1810,-4.3,60.5,-2.553,0
1810.09,-1.4,60,-2.183,0.015
1810.19,1.5,59.4,-1.781,0.004
1810.29,4.2,58.9,-1.357,0.004
1810.39,7.1,58.7,-0.9,0.004
1810.49,10.1,58.4,-0.425,0
1810.59,12.8,57.7,0.058,0.004
1810.69,15.7,57.4,0.565,0.008
1810.79,18.4,58.2,1.072,0.008
1810.89,21.3,58.9,1.567,0.012
1810.99,24.1,59.6,2.015,0.008
1811.09,26.9,60.3,2.433,0.019
1811.19,29.4,61.1,2.807,0.008
1811.29,31.7,61.5,3.154,0.004
1811.39,34,62.3,3.477,0
1811.49,36.2,63,3.773,0.004
1811.59,37.9,63.6,4.027,0
1811.69,39.9,64.2,4.269,-0.004
1811.79,41.5,64.8,4.487,-0.004
1811.89,43,65.4,4.666,-0.004
1811.99,44.3,65.7,4.803,-0.008
1812.09,45.4,66,4.92,0.004
1812.19,46.2,66.2,5.013,-0.008
1812.29,46.9,66.3,5.079,-0.012
1812.39,47.4,66.3,5.138,-0.012
1812.49,47.7,66.7,5.185,-0.012
1812.59,47.8,66.7,5.212,-0.012
1812.69,47.7,66.6,5.231,-0.012
1812.79,47.4,66.6,5.231,-0.012
1812.89,46.9,66.5,5.235,-0.012
1812.99,46.3,66.4,5.231,-0.012
1813.09,45.3,66.4,5.224,-0.004
1813.18,44.4,66.3,5.208,-0.012
1813.28,43.2,66.2,5.185,-0.012
1813.38,41.9,66,5.153,-0.012
1813.48,40.4,66,5.118,-0.012
1813.58,38.8,65.7,5.076,-0.015
1813.68,37,65.4,5.017,-0.012
1813.78,35.1,65.3,4.935,-0.012
1813.88,32.9,64.9,4.857,-0.012
1813.98,30.8,64.6,4.76,-0.012
1814.08,28.4,64.3,4.651,-0.012
1814.18,26,63.9,4.53,-0.008
1814.28,23.4,63.6,4.386,-0.008
1814.38,20.9,62.8,4.226,-0.004
1814.48,18.2,62.3,4.031,-0.004
1814.58,15.5,61.9,3.816,0.004
1814.68,12.6,61.2,3.575,0.004
1814.78,9.9,60.7,3.317,0
1814.88,7.2,60.1,3.017,0
1814.98,4.4,59.6,2.666,0
1815.08,1.5,59.3,2.284,0.004
1815.18,-1.3,58.9,1.879,0.008
1815.28,-4.2,58.8,1.45,0.008
1815.38,-7.1,58.8,1.006,0.008
1815.48,-10,59.1,0.522,0.008
1815.58,-12.7,60.1,0.023,0.008
1815.68,-15.7,60.4,-0.476,0.008
1815.78,-18.5,60.6,-0.963,0.008
1815.88,-21.4,60.9,-1.45,0.008
1815.98,-24.3,61.6,-1.922,0.008
1816.08,-27,62.4,-2.351,0.012
1816.17,-29.7,63,-2.744,0.012
1816.27,-32.2,63.7,-3.095,0.008
1816.37,-34.6,64.4,-3.415,0.004
1816.47,-36.6,64.9,-3.699,0.004
1816.57,-38.6,65.4,-3.968,0.004
1816.67,-40.2,66.1,-4.222,0
1816.77,-42,66.6,-4.452,0.004
1816.87,-43.5,67,-4.643,0
1816.97,-45,67.4,-4.814,0
1817.07,-46.1,67.7,-4.935,-0.004
1817.17,-47,67.8,-5.04,0.008
1817.27,-47.8,68,-5.122,-0.008
1817.37,-48.4,68.1,-5.185,-0.004
1817.47,-48.6,68,-5.231,0
1817.57,-48.8,68.1,-5.267,-0.004
1817.67,-48.8,68.1,-5.282,-0.004
1817.77,-48.5,67.9,-5.294,-0.004
1817.87,-48,67.8,-5.29,-0.004
1817.97,-47.4,67.9,-5.29,-0.004
1818.07,-46.6,67.8,-5.278,0
1818.17,-45.5,67.6,-5.267,0.008
1818.27,-44.4,67.4,-5.247,-0.004
1818.37,-43.2,67.3,-5.212,-0.008
1818.47,-41.6,67,-5.173,-0.004
1818.57,-40,66.8,-5.118,-0.004
1818.67,-38.2,66.6,-5.06,-0.004
1818.77,-36.4,66.2,-4.986,-0.004
1818.87,-34.3,65.9,-4.904,-0.004
1818.97,-31.9,65.5,-4.807,-0.004
1819.07,-29.7,65.2,-4.697,-0.004
1819.17,-27.2,64.9,-4.573,0.008
1819.26,-24.8,64.4,-4.425,-0.004
1819.36,-22.1,64.3,-4.245,-0.004
1819.46,-19.5,63.6,-4.058,-0.004
1819.56,-16.8,63.1,-3.836,-0.004
1819.66,-13.9,62.6,-3.59,-0.004
1819.76,-11.1,61.9,-3.321,0
1819.86,-8.3,61.2,-3.009,0
1819.96,-5.3,60.6,-2.674,0
1820.06,-2.4,60.1,-2.323,0
1820.16,0.6,59.4,-1.934,0.004
1820.26,3.3,58.8,-1.524,0
1820.36,6.2,58.8,-1.072,0.004
1820.46,9,58.5,-0.6,0
1820.56,11.9,57.6,-0.117,0.004
1820.66,14.7,57.5,0.39,0.004
1820.76,17.5,57.8,0.908,0.008
1820.86,20.3,58.5,1.396,0.012
1820.96,23.1,59.2,1.867,0.008
1821.06,26,60.1,2.308,0.008
1821.16,28.5,60.7,2.694,0.004
1821.26,30.9,61.2,3.052,0.008
1821.36,33.2,62,3.388,0.004
1821.46,35.5,62.7,3.688,0
1821.56,37.4,63.3,3.953,0
1821.66,39.2,63.9,4.202,0
1821.76,40.9,64.7,4.428,-0.004
1821.86,42.4,65.1,4.623,-0.004
1821.96,43.8,65.5,4.775,-0.008
1822.06,45,65.8,4.896,-0.008
1822.16,45.9,66.1,4.994,-0.008
1822.26,46.7,66.1,5.068,-0.004
1822.35,47.2,66.4,5.134,-0.015
1822.45,47.6,66.4,5.181,-0.008
1822.55,47.7,66.4,5.216,-0.012
1822.65,47.7,66.4,5.235,-0.015
1822.75,47.4,66.4,5.247,-0.015
1822.85,47.1,66.4,5.251,-0.015
1822.95,46.5,66.3,5.251,-0.015
1823.05,45.9,66.2,5.247,-0.015
1823.15,44.7,66.2,5.231,-0.019
1823.25,43.6,66.1,5.212,-0.004
1823.35,42.3,66,5.177,-0.012
1823.45,40.9,65.8,5.146,-0.012
1823.55,39.3,65.5,5.103,-0.008
1823.65,37.7,65.5,5.048,-0.012
1823.75,35.8,65.2,4.978,-0.008
1823.85,33.8,64.9,4.9,-0.012
1823.95,31.4,64.6,4.807,-0.012
1824.05,29.3,64.3,4.701,-0.012
1824.15,26.8,63.9,4.584,-0.004
1824.25,24.3,63.5,4.452,0
1824.35,21.9,62.9,4.292,-0.004
1824.45,19.2,62.5,4.113,-0.004
1824.55,16.3,61.9,3.898,0
1824.65,13.6,61.3,3.664,0.004
1824.75,10.8,60.9,3.419,0
1824.85,7.9,60.3,3.13,0.004
1824.95,5.4,59.4,2.803,0.004
1825.05,2.4,59.2,2.425,0.004
1825.15,-0.3,59.1,2.027,0.004
1825.25,-3.3,58.7,1.598,0.015
1825.35,-6.1,58.5,1.162,0.008
1825.44,-9.1,58.7,0.686,0.008
1825.54,-11.8,59.7,0.203,0.008
1825.64,-14.7,60,-0.304,0.008
1825.74,-17.5,60.3,-0.807,0.008
1825.84,-20.4,60.7,-1.298,0.008
1825.94,-23.3,61.2,-1.774,0.004
1826.04,-26,61.8,-2.226,0.008
1826.14,-28.7,62.7,-2.635,0.008
1826.24,-31.3,63.3,-2.998,0.004
1826.34,-33.7,64,-3.325,0
1826.44,-35.9,64.5,-3.621,0.004
1826.54,-37.9,65.3,-3.89,0
1826.64,-39.7,65.8,-4.156,0
1826.74,-41.4,66.1,-4.393,0
1826.84,-43.1,66.7,-4.608,0
1826.94,-44.5,67.2,-4.779,0
1827.04,-45.8,67.5,-4.92,0
1827.14,-46.8,67.6,-5.029,0
1827.24,-47.5,68,-5.111,-0.008
1827.34,-48.2,67.9,-5.185,-0.004
1827.44,-48.5,67.9,-5.235,-0.004
1827.54,-48.8,67.9,-5.274,-0.004
1827.64,-48.8,68.1,-5.29,-0.008
1827.74,-48.6,67.9,-5.306,-0.004
1827.84,-48.2,67.8,-5.306,-0.008
1827.94,-47.6,67.8,-5.309,-0.004
1828.04,-46.9,67.6,-5.302,-0.004
1828.14,-45.9,67.4,-5.29,-0.004
1828.24,-44.9,67.3,-5.267,-0.004
1828.34,-43.5,67.3,-5.239,0.004
1828.43,-42.1,67,-5.208,-0.004
1828.53,-40.5,66.7,-5.153,-0.008
1828.63,-38.7,66.5,-5.095,-0.004
1828.73,-37,66.1,-5.029,-0.008
1828.83,-35,65.8,-4.951,-0.004
1828.93,-32.8,65.5,-4.861,-0.008
1829.03,-30.4,65.2,-4.752,-0.004
1829.13,-28.1,64.8,-4.631,-0.004
1829.23,-25.5,64.5,-4.483,-0.004
1829.33,-23.1,64.2,-4.327,0.008
1829.43,-20.4,63.6,-4.14,-0.004
1829.53,-17.7,63.2,-3.926,-0.004
1829.63,-14.8,62.8,-3.684,0
1829.73,-12,62,-3.423,0
1829.83,-9.3,61.2,-3.134,0
1829.93,-6.2,60.7,-2.807,0
